emp_id,salary,bonus
3218,142675,22194
3219,147513,26060
3220,43936,24774
3221,40019,19149
3222,136718,5610
3223,97282,17480
3224,79681,25930
3225,118304,18493
3226,103861,10027
3227,140299,18638
3228,34486,10724
3229,112021,5202
3230,109864,5401
3231,148411,7027
3232,49112,18955
3233,81697,19807
3234,147246,14081
3235,85998,5178
3236,139537,10817
3237,127816,6979
3238,56576,12185
3239,80100,8984
3240,138064,27049
3241,111238,26405
3242,51320,26906
3243,113973,15236
3244,95729,26896
3245,120853,7983
3246,124018,19635
3247,114879,13542
3248,59144,9282
3249,87326,16610
3250,107148,26912
3251,49307,17022
3252,90598,12988
3253,49623,17596
3254,50249,28659
3255,103765,15416
3256,121810,24171
3257,132870,26010
3258,102131,27945
3259,124138,17535
3260,68377,27736
3261,82365,17503
3262,133412,9808
3263,64551,10888
3264,72926,10737
3265,120214,7358
3266,117750,29958
3267,68599,10390
3268,128345,25600
3269,139490,5406
3270,123330,25724
3271,52593,21449
3272,90334,5227
3273,124400,18169
3274,139865,23568
3275,145749,15433
3276,89893,28184
3277,72636,29135
3278,99225,20713
3279,70363,14121
3280,85959,27207
3281,110223,15795
3282,115917,22564
3283,128629,20835
3284,119125,14231
3285,31120,6101
3286,46491,7099
3287,73638,5513
3288,69062,16324
3289,35193,20491
3290,119144,18693
3291,45213,20923
3292,143915,6832
3293,109766,15872
3294,113959,15290
3295,47187,12137
3296,40040,16358
3297,96302,10807
3298,59949,20882
3299,142000,19859
3300,33527,24500
3301,146994,20137
3302,106557,27234
3303,113408,16079
3304,132433,28982
3305,107294,9343
3306,48757,9628
3307,55412,27568
3308,147997,13981
3309,44312,6300
3310,52119,6947
3311,41804,7242
3312,83986,20629
3313,76545,22742
3314,106519,8656
3315,59999,21691
3316,126093,6450
3317,69758,12366
3318,124324,23507
3319,127486,26266
3320,99519,7842
3321,33768,21017
3322,31504,18836
3323,97986,19186
3324,106772,6664
3325,146721,27757
3326,38002,19420
3327,105427,8948
3328,68787,25456
3329,43898,8634
3330,40472,21598
3331,110800,8072
3332,113227,25856
3333,139023,7459
3334,62632,8706
3335,63743,22590
3336,138552,13601
3337,108538,8469
3338,142517,29791
3339,73386,9847
3340,123786,5348
3341,73388,8651
3342,51323,7878
3343,99269,16857
3344,71319,9749
3345,97759,16261
3346,46868,25378
3347,129732,16304
3348,32080,5002
3349,43776,22501
3350,96231,28267
3351,85452,17694
3352,83812,19353
3353,93271,6517
3354,128505,26230
3355,107585,15087
3356,88542,24963
3357,45628,18175
3358,38265,23763
3359,54671,25648
3360,42460,24207
3361,33477,22232
3362,32202,10036
3363,143846,21589
3364,119410,5520
3365,142928,24960
3366,136753,26497
3367,41850,20705
3368,134621,11258
3369,50809,28191
3370,100886,7134
3371,32806,20454
3372,37163,9838
3373,124368,23859
3374,30185,27201
3375,136374,25929
3376,54718,29177
3377,107081,5785
3378,86202,13143
3379,55215,29092
3380,58325,20050
3381,48458,25481
3382,46006,26581
3383,124080,18635
3384,62969,15982
3385,106820,18409
3386,134014,20988
3387,147853,23541
3388,57655,8528
3389,124679,8559
3390,111234,19120
3391,130406,29518
3392,39102,29946
3393,97107,7937
3394,133429,29556
3395,135001,13138
3396,51553,10141
3397,114079,22105
3398,124437,22307
3399,109570,26775
3400,122656,29041
3401,96865,5835
3402,148301,23877
3403,71420,7979
3404,55382,15517
3405,99235,17116
3406,68795,7424
3407,81425,19567
3408,87402,21104
3409,92539,19927
3410,106203,9521
3411,133127,16318
3412,137651,19280
3413,53459,19776
3414,79649,23760
3415,102495,20180
3416,125117,21837
3417,76384,8459
3418,101746,24931
3419,108053,6148
3420,86278,21906
3421,108156,9577
3422,66744,21505
3423,118340,25002
3424,60568,20672
3425,47991,11630
3426,38912,8722
3427,62527,24467
3428,126399,10930
3429,80426,18388
3430,140363,28107
3431,128994,26197
3432,50407,24691
3433,42344,8642
3434,131741,24201
3435,32355,12421
3436,126429,12047
3437,84733,18554
3438,96285,29852
3439,114971,10588
3440,75733,28771
3441,86915,20260
3442,82716,14316
3443,141151,14849
3444,68526,14945
3445,48088,17794
3446,95377,24786
3447,74405,9332
3448,68842,20329
3449,91788,20698
3450,141682,19841
3451,81529,21548
3452,119939,11989
3453,142833,23340
3454,133578,8860
3455,82383,24159
3456,142311,6768
3457,69177,18743
3458,146903,11226
3459,69056,17718
3460,118249,16888
3461,96421,11621
3462,63632,22166
3463,69685,29204
3464,107222,5140
3465,98590,22103
3466,38977,6650
3467,120568,12885
3468,78967,24957
3469,104072,19264
3470,45070,6015
3471,112473,25767
3472,51500,19690
3473,135987,13534
3474,145475,11292
3475,40011,27737
3476,78039,15775
3477,38896,24504
3478,125335,21371
3479,110118,23207
3480,149595,25810
3481,69958,21394
3482,71912,20547
3483,30814,25988
3484,105276,14305
3485,54719,13813
3486,131081,5900
3487,50150,8747
3488,100494,17256
3489,33825,22855
3490,80368,28245
3491,44800,8103
3492,105535,13518
3493,116390,5073
3494,141268,21634
3495,122851,7497
3496,135076,26012
3497,105017,13487
3498,78505,21681
3499,87899,29877
3500,112782,17799
3501,52601,11517
3502,40677,16816
3503,59552,18405
3504,117858,23018
3505,97891,26389
3506,104693,27413
3507,130699,13244
3508,121450,10615
3509,63292,15468
3510,96097,15879
3511,103703,24228
3512,46184,18078
3513,120033,27007
3514,119336,9590
3515,91046,26332
3516,132968,15910
3517,96741,17127
3518,91377,26574
3519,42039,12884
3520,75161,27716
3521,65006,5662
3522,47544,13199
3523,42987,27859
3524,35239,24471
3525,74785,26145
3526,53358,5668
3527,144759,14477
3528,112674,25004
3529,86450,5160
3530,118520,15590
3531,58428,16437
3532,39096,11460
3533,77582,21401
3534,54536,7533
3535,87395,27894
3536,141595,9446
3537,98157,18159
3538,131494,10554
3539,99484,20268
3540,31287,15509
3541,84510,7918
3542,53902,18379
3543,86188,21699
3544,142894,19132
3545,51164,26216
3546,111204,23595
3547,31772,12069
3548,83054,13511
3549,84878,26517
3550,62238,11422
3551,134504,9527
3552,88293,24099
3553,111298,20622
3554,131442,11665
3555,37213,12107
3556,44941,20531
3557,125881,10132
3558,130720,15471
3559,45964,13662
3560,56855,11782
3561,88769,23991
3562,113504,24716
3563,31046,20993
3564,44909,26081
3565,109114,19590
3566,53368,11745
3567,146853,10634
3568,124135,17567
3569,101255,11260
3570,111496,19945
3571,119142,22569
3572,145864,28379
3573,143902,11109
3574,45624,27825
3575,134715,5915
3576,136378,28848
3577,40352,23001
3578,126421,18669
3579,110539,14875
3580,39223,19853
3581,126969,7425
3582,147976,5425
3583,108254,6787
3584,96851,7584
3585,80044,9648
3586,117089,21552
3587,120218,5514
3588,115000,8435
3589,137240,9525
3590,61419,24000
3591,43767,15569
3592,102002,8204
3593,61028,12765
3594,77953,15696
3595,87965,29928
3596,133394,21142
3597,99776,19679
3598,61459,6117
3599,120932,6405
3600,112331,17131
3601,54689,20097
3602,110446,10414
3603,97982,11341
3604,33346,9174
3605,75179,22061
3606,144773,13742
3607,70517,5213
3608,99678,6666
3609,111606,18276
3610,142491,14085
3611,102623,25638
3612,119288,17268
3613,111171,24170
3614,88916,29597
3615,117754,27244
3616,127409,6261
3617,78575,22556
3618,138501,26264
3619,75039,18890
3620,79955,23438
3621,110260,18544
3622,85871,15084
3623,90678,20139
3624,61351,24199
3625,90693,26058
3626,61433,21121
3627,104797,10196
3628,109015,9584
3629,45804,10021
3630,122781,27614
3631,75101,15182
3632,90115,17509
3633,108363,15652
3634,148870,7631
3635,137904,11345
3636,74700,13096
3637,144952,19906
3638,107576,11300
3639,49477,28732
3640,46127,10844
3641,116718,23560
3642,56049,10362
3643,120063,13097
3644,42473,10599
3645,112245,19605
3646,129510,9258
3647,91836,25503
3648,72464,11640
3649,43714,9288
3650,90878,22261
3651,64208,25869
3652,127481,23928
3653,117104,10059
3654,104683,20141
3655,111803,28548
3656,71514,7600
3657,126988,20902
3658,35136,24912
3659,128115,23792
3660,61516,9860
3661,106982,15165
3662,93878,25332
3663,75099,7334
3664,120060,5767
3665,43188,16737
3666,134123,18372
3667,136373,26267
3668,141073,25590
3669,81188,27332
3670,35560,12085
3671,141157,5744
3672,138763,25558
3673,66397,28582
3674,107193,23940
3675,68082,26450
3676,114376,29181
3677,71430,9161
3678,80522,18821
3679,70397,14586
3680,106860,5286
3681,55247,8247
3682,113094,15794
3683,144798,10099
3684,49943,21387
3685,69460,21061
3686,71986,27319
3687,74514,5411
3688,110908,25729
3689,82385,25111
3690,42631,18798
3691,97008,20704
3692,56955,15109
3693,77367,6356
3694,60802,13349
3695,100408,22984
3696,123083,28541
3697,73341,10706
3698,43691,16681
3699,139786,26943
3700,34753,12196
3701,31833,26457
3702,134232,23766
3703,38645,18549
3704,135120,21536
3705,145428,14821
3706,125977,7796
3707,70024,16073
3708,147068,12282
3709,138853,11951
3710,110598,24189
3711,39635,9080
3712,50064,16662
3713,39940,14247
3714,65169,15771
3715,108647,15957
3716,139667,27234
3717,75200,28746
3718,86329,6328
3719,81158,17236
3720,59739,23776
3721,138282,8153
3722,47793,29576
3723,113682,5166
3724,63677,19652
3725,96296,24638
3726,53022,26444
3727,101148,20233
3728,131544,6885
3729,57265,25752
3730,30530,19708
3731,39551,12529
3732,58394,5899
3733,72987,7248
3734,78984,16455
3735,98096,8412
3736,114097,16769
3737,100639,20947
3738,54090,15379
3739,113457,11449
3740,137769,14411
3741,32781,8132
3742,47330,13155
3743,35257,13136
3744,88642,5359
3745,84249,11450
3746,81663,15231
3747,64956,29031
3748,134367,16346
3749,45615,29909
3750,30881,19852
3751,31847,22114
3752,134903,12067
3753,81127,14689
3754,117646,22801
3755,67336,12767
3756,111850,29272
3757,125654,8763
3758,69931,11928
3759,73924,27080
3760,52966,5878
3761,74023,26866
3762,41320,24268
3763,87841,15787
3764,95125,23681
3765,97752,13852
3766,121100,16336
3767,134005,18487
3768,119937,12371
3769,147296,25369
3770,91858,6269
3771,88714,17898
3772,41780,22678
3773,106230,22393
3774,100345,15283
3775,112098,23141
3776,142696,15156
3777,127977,29160
3778,136075,17835
3779,31929,14383
3780,125153,11578
3781,142610,29564
3782,147236,14245
3783,149522,24225
3784,44244,10716
3785,128415,23788
3786,139715,24946
3787,145402,15014
3788,41116,22655
3789,117954,29828
3790,111243,20120
3791,113301,7768
3792,65895,20741
3793,108636,14751
3794,53867,29185
3795,139507,13928
3796,31208,11142
3797,74085,18187
3798,95572,23312
3799,95234,21257
3800,113748,27650
3801,41252,10413
3802,115261,28212
3803,37006,7190
3804,143371,6002
3805,119595,16177
3806,100883,15114
3807,62171,28038
3808,58517,13094
3809,54274,27451
3810,63577,8752
3811,57648,27584
3812,99654,25521
3813,47910,25086
3814,108619,27327
3815,79647,9438
3816,108723,9427
3817,30424,10556
3818,81899,13532
3819,56641,23772
3820,64750,11992
3821,146156,27709
3822,111454,23084
3823,53154,20319
3824,78166,10383
3825,41992,6233
3826,64001,23682
3827,138293,29713
3828,44546,20577
3829,71524,15990
3830,98555,19789
3831,31304,7930
3832,142448,17112
3833,79284,17374
3834,112368,23217
3835,118327,23523
3836,40022,29783
3837,105886,20563
3838,107354,15425
3839,63617,15042
3840,99498,15395
3841,88824,27820
3842,100390,7208
3843,64307,12553
3844,146587,18796
3845,98480,10622
3846,149645,27670
3847,52327,29320
3848,33244,25074
3849,52720,23993
3850,55090,27562
3851,94277,5223
3852,141559,20003
3853,129895,19728
3854,78536,19743
3855,37855,25158
3856,148430,19007
3857,146815,29300
3858,31601,17584
3859,61952,13514
3860,141113,21175
3861,80374,10973
3862,35690,14703
3863,42521,23470
3864,130146,28280
3865,106019,28867
3866,38058,12663
3867,43704,28668
3868,88933,26845
3869,101101,21241
3870,73856,7287
3871,67256,13878
3872,87352,15209
3873,60615,9835
3874,137210,7534
3875,31927,16004
3876,45512,26914
3877,38301,5622
3878,116849,15975
3879,103993,17585
3880,101028,22459
3881,98759,11876
3882,118047,20336
3883,116991,29879
3884,93058,18599
3885,129258,16138
3886,94926,26621
3887,53434,25378
3888,60341,7694
3889,137845,25688
3890,45007,24582
3891,129878,26796
3892,56799,13710
3893,85820,28773
3894,45674,25817
3895,45426,27293
3896,102631,15061
3897,74791,29401
3898,119640,8810
3899,33255,5912
3900,63826,28826
3901,130261,9902
3902,118568,24572
3903,34944,24612
3904,67826,21955
3905,60497,15663
3906,57723,18967
3907,65287,20008
3908,41845,12768
3909,119833,10135
3910,98106,19072
3911,123039,13289
3912,102986,25417
3913,115807,23023
3914,136007,11443
3915,85569,9842
3916,111434,26925
3917,109925,9027
3918,143718,5260
3919,55463,14127
3920,30744,23181
3921,118340,21715
3922,66282,9210
3923,82082,29843
3924,84689,23443
3925,106407,5072
3926,109072,10111
3927,118633,7921
3928,94766,15645
3929,95711,8888
3930,145253,5177
3931,33217,23383
3932,110642,12426
3933,60359,9495
3934,142000,5269
3935,83509,15047
3936,91970,23039
3937,52357,7533
3938,72354,20939
3939,68570,17346
3940,37034,26366
3941,46263,25745
3942,72180,15314
3943,80099,27502
3944,104312,16353
3945,139358,23788
3946,105348,7201
3947,115275,27403
3948,56925,10659
3949,149939,6153
3950,49575,9161
3951,52231,20503
3952,106935,22720
3953,77731,29982
3954,53100,8478
3955,40768,21660
3956,128835,28142
3957,145919,24864
3958,89337,7361
3959,146385,26752
3960,148058,15160
3961,80697,7446
3962,41357,16931
3963,96973,12601
3964,54946,10051
3965,116424,8517
3966,101038,9802
3967,135912,17390
3968,85149,23759
3969,35566,12850
3970,71576,11744
3971,83318,27773
3972,99550,20417
3973,81408,11248
3974,83506,22355
3975,147998,20428
3976,109149,12136
3977,70167,14517
3978,63699,29728
3979,147017,16800
3980,79545,25344
3981,130769,24470
3982,82429,18417
3983,143927,8967
3984,117350,17361
3985,53386,9951
3986,89273,9002
3987,142312,7332
3988,71585,16460
3989,134292,9375
3990,37509,5685
3991,117852,25272
3992,141153,22352
3993,106607,28704
3994,123278,7033
3995,142385,12075
3996,108764,26645
3997,107150,19647
3998,105837,5645
3999,93305,9121
4000,131085,13112
4001,72851,14271
4002,106910,11436
4003,64407,17517
4004,76606,15292
4005,137277,28481
4006,109518,13292
4007,126794,10586
4008,75652,5868
4009,40248,19602
4010,40515,10914
4011,130578,13213
4012,122345,27739
4013,40830,6903
4014,90631,7576
4015,130784,19723
4016,36799,9109
4017,104083,25998
4018,127098,29398
4019,44328,24677
4020,42679,23319
4021,51058,5615
4022,127773,26441
4023,76696,15642
4024,115442,16776
4025,138963,29862
4026,68872,16510
4027,84971,6923
4028,112083,18402
4029,53306,11455
4030,58210,12604
4031,75693,13152
4032,58239,7773
4033,123366,15282
4034,98917,26577
4035,130368,14776
4036,134893,23287
4037,124377,5143
4038,37447,28880
4039,115904,23640
4040,50271,22083
4041,95875,17401
4042,149509,27702
4043,148469,5270
4044,115510,13254
4045,122045,6007
4046,133434,18715
4047,86843,15464
4048,56221,15174
4049,94388,12203
4050,122799,8724
4051,86467,16926
4052,103269,27983
4053,141414,27871
4054,100585,12917
4055,73086,25893
4056,140937,20739
4057,116624,26784
4058,111144,25704
4059,30638,19615
4060,103245,10472
4061,100679,12206
4062,92934,28256
4063,96760,29307
4064,77234,9716
4065,91049,28502
4066,93843,7620
4067,78047,23920
4068,140406,10103
4069,132549,15160
4070,39741,28464
4071,93004,10317
4072,91489,18587
4073,52991,6195
4074,135711,21788
4075,56081,22678
4076,143094,27438
4077,87304,25009
4078,45642,12868
4079,105103,7819
4080,137163,26143
4081,134072,27129
4082,147062,18696
4083,148778,12564
4084,47399,8637
4085,63103,6873
4086,141257,22790
4087,45330,10514
4088,46464,6577
4089,32134,29156
4090,79409,26763
4091,125198,17568
4092,30184,10311
4093,125923,13828
4094,79274,10547
4095,136360,22191
4096,102799,23779
4097,149388,25908
4098,85810,6415
4099,108727,12508
4100,99050,19882
4101,62734,23833
4102,101613,20406
4103,80546,8496
4104,65120,16780
4105,78484,12103
4106,90563,17221
4107,105036,26116
4108,110528,12022
4109,85113,12495
4110,83096,19422
4111,40133,13706
4112,36405,26483
4113,60269,12332
4114,112410,24678
4115,126993,24292
4116,145742,10416
4117,47085,20251
4118,65702,29916
4119,109883,18772
4120,43502,17164
4121,76479,27054
4122,109384,7468
4123,117957,23812
4124,44426,25072
4125,100231,27532
4126,144507,15887
4127,45860,7027
4128,76865,28555
4129,77404,16944
4130,121246,5315
4131,87423,19133
4132,120947,8989
4133,104379,5530
4134,61152,29268
4135,145104,15594
4136,111109,23243
4137,133870,9757
4138,60737,12872
4139,84325,20498
4140,68767,14958
4141,123792,6067
4142,132170,5727
4143,71705,21627
4144,32002,5711
4145,112159,16085
4146,90237,12924
4147,146632,20549
4148,85713,13462
4149,71815,14989
4150,94997,7560
4151,90859,26523
4152,144229,24944
4153,93236,25387
4154,117787,7177
4155,147882,22221
4156,108243,25098
4157,119653,8078
4158,52743,14968
4159,86739,26416
4160,149492,19120
4161,106326,23034
4162,143605,7948
4163,128156,7520
4164,111132,12269
4165,60339,18336
4166,64121,28981
4167,72995,17430
4168,82032,19020
4169,144132,15710
4170,79831,21746
4171,71446,7256
4172,148308,12352
4173,75678,17836
4174,50698,9358
4175,135168,16339
4176,110252,26681
4177,126342,26245
4178,113404,19483
4179,77918,22259
4180,126666,27339
4181,145378,12129
4182,87235,25235
4183,36125,21021
4184,137508,14344
4185,130651,12805
4186,77511,28040
4187,132012,23306
4188,59046,13820
4189,118296,16211
4190,40114,20628
4191,30637,17940
4192,68634,19324
4193,118713,22512
4194,65776,25945
4195,53600,13955
4196,111787,6019
4197,56809,26408
4198,53756,20640
4199,89469,28958
4200,68368,25311
4201,107185,7841
4202,106902,16139
4203,41880,10477
4204,113319,13866
4205,87155,22392
4206,146193,22610
4207,117762,23019
4208,136745,18568
4209,95316,28645
4210,100856,29899
4211,38727,16030
4212,107260,17002
4213,69211,12529
4214,115469,23069
4215,108930,20710
4216,135256,8712
4217,71417,12058
4218,114658,24328
4219,131673,22711
4220,92827,10906
4221,61437,23644
4222,50519,22813
4223,37983,14153
4224,74656,18445
4225,148099,20328
4226,35635,24346
4227,132373,28770
4228,134555,23852
4229,139883,19654
4230,147873,24612
4231,49622,29704
4232,134041,25783
4233,104975,20448
4234,123445,8966
4235,90666,14108
4236,130877,26665
4237,86005,26401
4238,128429,26539
4239,137725,6250
4240,41403,9688
4241,90477,25457
4242,129610,8787
4243,130405,14131
4244,142985,15470
4245,95035,10658
4246,62903,14193
4247,122489,25156
4248,37311,7212
4249,80611,11867
4250,127561,11963
4251,50615,27077
4252,86808,16329
4253,63580,8991
4254,87052,14295
4255,121856,23571
4256,72898,19735
4257,53952,19243
4258,112790,17417
4259,45227,8032
4260,43760,16005
4261,38826,8903
4262,109475,29604
4263,128972,17251
4264,113213,8670
4265,90432,27111
4266,103996,26278
4267,88204,26902
4268,38673,23720
4269,123402,8323
4270,66158,12120
4271,104989,12859
4272,45904,5099
4273,45396,8656
4274,123906,17709
4275,117469,11786
4276,84039,5693
4277,125885,26185
4278,34334,13209
4279,126996,8709
4280,57268,24154
4281,94636,22414
4282,52068,25859
4283,58247,19843
4284,95121,9209
4285,118670,28379
4286,46285,19846
4287,130539,23003
4288,116903,15088
4289,54136,23900
4290,90378,17380
4291,67787,14707
4292,54425,29379
4293,125001,22509
4294,48961,11906
4295,63443,20895
4296,48823,26988
4297,105409,24420
4298,101123,23910
4299,134249,20212
4300,55852,19323
4301,67535,5166
4302,37004,25573
4303,136032,12348
4304,57823,5575
4305,134913,12171
4306,84086,20748
4307,148336,8343
4308,37131,23202
4309,113232,14347
4310,55649,27407
4311,34099,14727
4312,80806,15925
4313,61571,12979
4314,60580,14154
4315,144163,26555
4316,124200,10409
4317,111118,9541
4318,56469,27764
4319,95179,25244
4320,117938,22898
4321,145973,6067
4322,54236,22265
4323,55110,11909
4324,53430,26416
4325,74407,19236
4326,67948,27886
4327,113299,25023
4328,144496,15929
4329,112565,25941
4330,87367,13292
4331,68180,20319
4332,34652,24916
4333,102370,7816
4334,132755,11411
4335,118023,20721
4336,37084,21791
4337,75630,12204
4338,83276,23899
4339,110228,29517
4340,145052,6739
4341,32655,9052
4342,87752,21642
4343,135737,10786
4344,129618,17013
4345,77670,17596
4346,35272,25067
4347,30218,9720
4348,126428,19445
4349,67471,8726
4350,78762,5678
4351,51515,18029
4352,64307,14098
4353,148121,13459
4354,108681,11126
4355,47986,18227
4356,114624,9906
4357,100600,12898
4358,142092,22584
4359,148336,19439
4360,145793,26739
4361,84888,6116
4362,117732,11344
4363,41603,27314
4364,98024,14090
4365,120728,18212
4366,58897,19078
4367,48802,15836
4368,46411,22442
4369,90399,28668
4370,125202,22071
4371,136511,26961
4372,90692,26974
4373,87676,13152
4374,42770,28447
4375,103513,13979
4376,67429,17686
4377,127567,15836
4378,89429,15356
4379,100085,13395
4380,50337,7491
4381,122901,26206
4382,116181,18928
4383,143333,12004
4384,54507,16560
4385,89596,12011
4386,100509,27084
4387,38436,16750
4388,40086,9862
4389,113276,10350
4390,121054,17682
4391,49851,17535
4392,69732,16703
4393,44842,14611
4394,125490,20096
4395,31745,19106
4396,42697,5355
4397,122469,24856
4398,33879,13432
4399,115697,20700
4400,48499,29094
4401,118177,18850
4402,65035,22238
4403,48651,16935
4404,105224,27747
4405,143369,11704
4406,106524,25008
4407,119006,20379
4408,67249,26830
4409,53849,14252
4410,129233,13573
4411,103309,27415
4412,131628,27566
4413,59076,6132
4414,100123,23860
4415,63124,24519
4416,45787,20534
4417,83462,16030
4418,115984,7079
4419,101035,5944
4420,33841,10840
4421,74890,25346
4422,55402,11674
4423,141713,15721
4424,118591,17493
4425,135363,16510
4426,96201,5834
4427,127807,25134
4428,53237,9184
4429,72988,12178
4430,123803,10168
4431,106310,9991
4432,30553,13146
4433,43860,18884
4434,120439,10290
4435,37045,25622
4436,104916,29782
4437,86435,29549
4438,128453,24918
4439,62261,19844
4440,144677,23436
4441,108879,13151
4442,32853,5028
4443,105664,29763
4444,140884,23244
4445,78022,12934
4446,32736,7572
4447,63724,20281
4448,41440,13051
4449,100716,27512
4450,60284,25398
4451,136911,25636
4452,41646,7127
4453,114565,15083
4454,115694,24091
4455,44342,14933
4456,133317,20877
4457,95620,6813
4458,94261,17519
4459,31935,12816
4460,126002,13351
4461,72376,29919
4462,104798,20648
4463,107140,29780
4464,72481,16234
4465,118669,13496
4466,146189,17133
4467,124203,13591
4468,85721,16712
4469,130777,11249
4470,129039,20441
4471,32838,11485
4472,65330,14177
4473,108976,6805
4474,132210,26431
4475,129576,26924
4476,133140,7096
4477,130166,17493
4478,66994,10337
4479,121875,21035
4480,60384,22843
4481,75378,28318
4482,137318,14537
4483,62643,13422
4484,46926,8782
4485,68977,18798
4486,147453,24884
4487,53652,14074
4488,93295,26989
4489,40270,11419
4490,112804,13624
4491,91630,12889
4492,66417,15455
4493,76894,19432
4494,86042,16194
4495,93253,26622
4496,78841,23201
4497,82723,12570
4498,50317,26487
4499,85008,5617
4500,66434,17684
4501,76125,13509
4502,110984,19717
4503,105449,11285
4504,104102,5456
4505,127980,5500
4506,111141,29458
4507,30557,23699
4508,137776,8874
4509,74383,28014
4510,36040,9973
4511,76652,9774
4512,129432,20519
4513,146048,19349
4514,90941,22387
4515,117340,28232
4516,104828,25580
4517,56110,28099
4518,35349,22450
4519,60374,18622
4520,114545,9716
4521,140623,14820
4522,72591,21087
4523,30057,18302
4524,104039,27992
4525,123829,8234
4526,94578,11494
4527,138497,19239
4528,49121,9498
4529,35493,16430
4530,132181,10267
4531,97818,27555
4532,118706,17546
4533,139679,29479
4534,31431,8669
4535,90469,26099
4536,92241,14657
4537,75294,27453
4538,130079,6961
4539,116127,18940
4540,41351,22259
4541,62483,17093
4542,61195,13734
4543,142943,8516
4544,132689,25249
4545,52735,20032
4546,45203,25883
4547,33974,12233
4548,134209,18170
4549,149365,10947
4550,132769,21958
4551,115222,22842
4552,69713,12395
4553,139362,8172
4554,42636,23854
4555,65070,8427
4556,59123,12798
4557,61812,12736
4558,58760,20490
4559,34966,15707
4560,141751,16743
4561,148414,9206
4562,113962,23584
4563,109698,24348
4564,46058,28289
4565,71482,8313
4566,139203,20055
4567,32998,24311
4568,91265,13873
4569,96445,29854
4570,141033,9458
4571,148821,23032
4572,64648,26911
4573,90623,14350
4574,108033,13184
4575,114480,20865
4576,37527,7341
4577,134000,22902
4578,33072,6838
4579,42018,22254
4580,59652,10538
4581,34476,16469
4582,139371,14533
4583,125768,10477
4584,57482,14363
4585,132793,17264
4586,92513,18536
4587,116411,22512
4588,46219,16819
4589,60448,17191
4590,109903,11499
4591,55120,17079
4592,36855,22668
4593,86553,13762
4594,98633,24248
4595,74585,11045
4596,115425,17176
4597,31084,16333
4598,128856,23361
4599,51944,13638
4600,63921,18070
4601,91282,10039
4602,117393,28423
4603,81397,20265
4604,48070,7973
4605,84987,9626
4606,145381,21502
4607,86690,12999
4608,120011,7292
4609,91134,23488
4610,117755,22451
4611,136993,19859
4612,89439,21807
4613,61489,8819
4614,53178,29087
4615,109019,17682
4616,87956,19785
4617,77802,6280
4618,140463,18241
4619,92778,15011
4620,87719,19147
4621,63573,24816
4622,63688,22146
4623,141466,6629
4624,148292,10499
4625,127065,13634
4626,129747,8014
4627,135352,15773
4628,76475,22881
4629,80697,13280
4630,63978,13653
4631,59677,24936
4632,111540,16820
4633,40272,12637
4634,36212,29955
4635,51071,25880
4636,149998,18390
4637,138644,26030
4638,105236,24367
4639,125516,21155
4640,47297,8060
4641,81932,18697
4642,136885,20313
4643,86884,29218
4644,58625,28188
4645,58831,12510
4646,149675,7950
4647,148313,25924
4648,86478,19387
4649,92909,28802
4650,59367,11063
4651,75813,19205
4652,130874,16922
4653,50121,12661
4654,65547,8421
4655,93642,6990
4656,54914,18057
4657,146664,25240
4658,139932,6482
4659,47178,7545
4660,97258,9220
4661,109421,17491
4662,90563,5642
4663,80050,18332
4664,92607,25302
4665,95638,6586
4666,122971,23793
4667,43262,11504
4668,37453,21438
4669,137943,19627
4670,75174,22225
4671,146720,11928
4672,107760,9587
4673,36172,24290
4674,106788,26472
4675,47918,15186
4676,37197,15124
4677,127127,10056
4678,43677,10982
4679,41039,7272
4680,57785,11141
4681,34570,29399
4682,102242,29678
4683,41655,14161
4684,128738,6071
4685,77907,22120
4686,39449,11376
4687,54630,29133
4688,104658,8630
4689,76371,5227
4690,40991,20342
4691,54887,11665
4692,43859,19008
4693,53640,27095
4694,78339,27540
4695,121068,24954
4696,134765,12993
4697,83235,19675
4698,134300,6619
4699,133156,17885
4700,32512,7204
4701,110982,24087
4702,51912,12742
4703,129567,16694
4704,65515,16818
4705,45416,12574
4706,102816,14373
4707,106510,16448
4708,145781,22181
4709,73746,24383
4710,73775,7764
4711,132067,15601
4712,42227,25068
4713,43031,16467
4714,138819,13199
4715,63000,15411
4716,81253,11239
4717,140848,25258
4718,97564,19943
4719,125969,18617
4720,48313,8329
4721,144326,27453
4722,105186,16563
4723,121760,10584
4724,87751,13805
4725,82492,14089
4726,60364,18639
4727,48361,29685
4728,97949,20488
4729,136330,16110
4730,61070,6160
4731,133722,17173
4732,52409,24994
4733,59854,26128
4734,126742,12331
4735,149625,19684
4736,59655,23387
4737,39952,19798
4738,66365,29419
4739,113298,6527
4740,96156,20220
4741,129233,28702
4742,86724,15105
4743,45455,18896
4744,117746,18085
4745,77673,20205
4746,30974,28618
4747,42679,26553
4748,91791,25994
4749,57429,28105
4750,48073,25634
4751,100207,15198
4752,60365,17398
4753,85928,11626
4754,141903,7855
4755,141114,8964
4756,104453,29319
4757,136657,19609
4758,37784,19490
4759,142529,23058
4760,128962,18330
4761,131201,7392
4762,42291,21262
4763,114462,11878
4764,56154,19904
4765,55650,6921
4766,141876,15884
4767,98741,9433
4768,132348,23211
4769,125830,15691
4770,66201,5716
4771,69479,22014
